"Student_ID","subject","subject_score","tile","grade","points","total_points","student_total_score","a_student","avg_student_total_points_per_grade","avg_a_student_grade_score"
94,"Geography",90,5,"B",8,37,556,1,38.88,568.817158931083
105,"Geography",90,5,"B",8,41,579,1,38.88,568.817158931083
137,"Geography",90,5,"B",8,36,559,1,38.88,568.817158931083
159,"Geography",90,5,"B",8,49,600,1,38.88,568.817158931083
180,"Geography",90,5,"B",8,48,608,1,38.88,568.817158931083
184,"Geography",90,5,"B",8,45,595,1,38.88,568.817158931083
229,"Geography",90,5,"B",8,39,579,1,38.88,568.817158931083
246,"Geography",90,5,"B",8,23,512,0,38.88,568.817158931083
272,"Geography",90,5,"B",8,51,610,1,38.88,568.817158931083
280,"Geography",90,5,"B",8,41,577,1,38.88,568.817158931083
303,"Geography",90,5,"B",8,44,588,1,38.88,568.817158931083
374,"Geography",90,5,"B",8,31,532,0,38.88,568.817158931083
400,"Geography",90,5,"B",8,34,556,1,38.88,568.817158931083
563,"Geography",90,5,"B",8,38,574,0,38.88,568.817158931083
581,"Geography",90,5,"B",8,48,601,1,38.88,568.817158931083
604,"Geography",90,5,"B",8,37,562,1,38.88,568.817158931083
606,"Geography",90,5,"B",8,38,572,1,38.88,568.817158931083
641,"Geography",90,5,"B",8,45,585,1,38.88,568.817158931083
791,"Geography",90,5,"B",8,43,584,1,38.88,568.817158931083
798,"Geography",90,5,"B",8,31,549,0,38.88,568.817158931083
827,"Geography",90,5,"B",8,36,555,1,38.88,568.817158931083
831,"Geography",90,5,"B",8,43,582,1,38.88,568.817158931083
901,"Geography",90,5,"B",8,44,579,1,38.88,568.817158931083
914,"Geography",90,5,"B",8,52,611,1,38.88,568.817158931083
934,"Geography",90,5,"B",8,40,577,1,38.88,568.817158931083
942,"Geography",90,5,"B",8,33,549,1,38.88,568.817158931083
78,"Geography",89,5,"B",8,29,539,0,38.88,568.817158931083
90,"Geography",89,5,"B",8,41,578,1,38.88,568.817158931083
101,"Geography",89,5,"B",8,42,587,0,38.88,568.817158931083
122,"Geography",89,5,"B",8,33,548,0,38.88,568.817158931083
128,"Geography",89,5,"B",8,37,566,0,38.88,568.817158931083
141,"Geography",89,5,"B",8,44,580,1,38.88,568.817158931083
236,"Geography",89,5,"B",8,44,587,1,38.88,568.817158931083
274,"Geography",89,5,"B",8,39,571,1,38.88,568.817158931083
283,"Geography",89,5,"B",8,20,503,0,38.88,568.817158931083
295,"Geography",89,5,"B",8,44,594,1,38.88,568.817158931083
296,"Geography",89,5,"B",8,36,558,1,38.88,568.817158931083
298,"Geography",89,5,"B",8,50,606,1,38.88,568.817158931083
372,"Geography",89,5,"B",8,37,564,0,38.88,568.817158931083
419,"Geography",89,5,"B",8,33,548,0,38.88,568.817158931083
432,"Geography",89,5,"B",8,40,573,0,38.88,568.817158931083
478,"Geography",89,5,"B",8,38,561,0,38.88,568.817158931083
499,"Geography",89,5,"B",8,38,566,0,38.88,568.817158931083
556,"Geography",89,5,"B",8,40,573,0,38.88,568.817158931083
558,"Geography",89,5,"B",8,48,605,1,38.88,568.817158931083
652,"Geography",89,5,"B",8,27,523,0,38.88,568.817158931083
720,"Geography",89,5,"B",8,44,580,1,38.88,568.817158931083
803,"Geography",89,5,"B",8,52,621,1,38.88,568.817158931083
821,"Geography",89,5,"B",8,40,561,0,38.88,568.817158931083
911,"Geography",89,5,"B",8,48,602,1,38.88,568.817158931083
932,"Geography",89,5,"B",8,49,607,1,38.88,568.817158931083
970,"Geography",89,5,"B",8,34,553,0,38.88,568.817158931083
21,"Geography",88,4,"C",6,37,569,1,36.83,568.817158931083
114,"Geography",88,4,"C",6,35,567,0,36.83,568.817158931083
132,"Geography",88,4,"C",6,36,576,0,36.83,568.817158931083
169,"Geography",88,4,"C",6,47,609,1,36.83,568.817158931083
197,"Geography",88,4,"C",6,51,607,1,36.83,568.817158931083
238,"Geography",88,4,"C",6,44,595,1,36.83,568.817158931083
242,"Geography",88,5,"B",8,35,554,0,38.88,568.817158931083
256,"Geography",88,5,"B",8,33,545,0,38.88,568.817158931083
265,"Geography",88,5,"B",8,35,551,1,38.88,568.817158931083
305,"Geography",88,5,"B",8,40,564,1,38.88,568.817158931083
376,"Geography",88,5,"B",8,38,567,1,38.88,568.817158931083
421,"Geography",88,5,"B",8,17,481,0,38.88,568.817158931083
511,"Geography",88,5,"B",8,43,578,1,38.88,568.817158931083
518,"Geography",88,5,"B",8,23,506,0,38.88,568.817158931083
552,"Geography",88,5,"B",8,30,534,0,38.88,568.817158931083
565,"Geography",88,5,"B",8,44,595,0,38.88,568.817158931083
650,"Geography",88,5,"B",8,46,588,1,38.88,568.817158931083
656,"Geography",88,5,"B",8,38,567,1,38.88,568.817158931083
672,"Geography",88,5,"B",8,46,595,1,38.88,568.817158931083
689,"Geography",88,5,"B",8,31,538,0,38.88,568.817158931083
690,"Geography",88,5,"B",8,27,521,0,38.88,568.817158931083
694,"Geography",88,5,"B",8,43,577,0,38.88,568.817158931083
721,"Geography",88,5,"B",8,48,597,1,38.88,568.817158931083
822,"Geography",88,5,"B",8,38,568,1,38.88,568.817158931083
833,"Geography",88,5,"B",8,52,621,1,38.88,568.817158931083
837,"Geography",88,5,"B",8,54,617,1,38.88,568.817158931083
854,"Geography",88,5,"B",8,35,541,1,38.88,568.817158931083
865,"Geography",88,5,"B",8,47,594,1,38.88,568.817158931083
879,"Geography",88,5,"B",8,40,564,1,38.88,568.817158931083
886,"Geography",88,5,"B",8,31,537,0,38.88,568.817158931083
890,"Geography",88,5,"B",8,42,577,0,38.88,568.817158931083
908,"Geography",88,5,"B",8,34,544,1,38.88,568.817158931083
936,"Geography",88,5,"B",8,44,592,1,38.88,568.817158931083
937,"Geography",88,5,"B",8,33,543,1,38.88,568.817158931083
979,"Geography",88,5,"B",8,37,558,0,38.88,568.817158931083
115,"Geography",87,4,"C",6,26,534,0,36.83,568.817158931083
196,"Geography",87,4,"C",6,39,581,1,36.83,568.817158931083
251,"Geography",87,4,"C",6,31,537,0,36.83,568.817158931083
316,"Geography",87,4,"C",6,37,567,1,36.83,568.817158931083
319,"Geography",87,4,"C",6,37,569,0,36.83,568.817158931083
323,"Geography",87,4,"C",6,44,597,1,36.83,568.817158931083
329,"Geography",87,4,"C",6,37,567,1,36.83,568.817158931083
352,"Geography",87,4,"C",6,32,544,0,36.83,568.817158931083
371,"Geography",87,4,"C",6,47,607,1,36.83,568.817158931083
380,"Geography",87,4,"C",6,43,588,1,36.83,568.817158931083
451,"Geography",87,4,"C",6,39,570,1,36.83,568.817158931083
466,"Geography",87,4,"C",6,48,603,0,36.83,568.817158931083
494,"Geography",87,4,"C",6,39,574,1,36.83,568.817158931083
567,"Geography",87,4,"C",6,30,543,0,36.83,568.817158931083
743,"Geography",87,4,"C",6,28,530,0,36.83,568.817158931083
815,"Geography",87,4,"C",6,39,564,1,36.83,568.817158931083
818,"Geography",87,4,"C",6,37,562,0,36.83,568.817158931083
826,"Geography",87,4,"C",6,33,556,0,36.83,568.817158931083
863,"Geography",87,4,"C",6,50,606,1,36.83,568.817158931083
993,"Geography",87,4,"C",6,42,569,1,36.83,568.817158931083
181,"Geography",86,4,"C",6,30,537,0,36.83,568.817158931083
194,"Geography",86,4,"C",6,44,597,1,36.83,568.817158931083
243,"Geography",86,4,"C",6,42,586,1,36.83,568.817158931083
268,"Geography",86,4,"C",6,35,561,1,36.83,568.817158931083
270,"Geography",86,4,"C",6,33,549,1,36.83,568.817158931083
282,"Geography",86,4,"C",6,48,604,1,36.83,568.817158931083
404,"Geography",86,4,"C",6,26,529,1,36.83,568.817158931083
411,"Geography",86,4,"C",6,42,589,1,36.83,568.817158931083
560,"Geography",86,4,"C",6,40,582,0,36.83,568.817158931083
587,"Geography",86,4,"C",6,35,558,1,36.83,568.817158931083
749,"Geography",86,4,"C",6,40,574,1,36.83,568.817158931083
795,"Geography",86,4,"C",6,38,564,1,36.83,568.817158931083
825,"Geography",86,4,"C",6,26,525,1,36.83,568.817158931083
857,"Geography",86,4,"C",6,47,602,1,36.83,568.817158931083
862,"Geography",86,4,"C",6,36,555,0,36.83,568.817158931083
906,"Geography",86,4,"C",6,28,533,0,36.83,568.817158931083
920,"Geography",86,4,"C",6,42,589,1,36.83,568.817158931083
989,"Geography",86,4,"C",6,31,548,1,36.83,568.817158931083
29,"Geography",85,4,"C",6,35,562,1,36.83,568.817158931083
33,"Geography",85,4,"C",6,27,530,0,36.83,568.817158931083
177,"Geography",85,4,"C",6,25,527,0,36.83,568.817158931083
219,"Geography",85,4,"C",6,38,564,1,36.83,568.817158931083
257,"Geography",85,4,"C",6,27,531,1,36.83,568.817158931083
286,"Geography",85,4,"C",6,19,506,0,36.83,568.817158931083
312,"Geography",85,4,"C",6,38,579,1,36.83,568.817158931083
550,"Geography",85,4,"C",6,48,609,1,36.83,568.817158931083
555,"Geography",85,4,"C",6,36,562,0,36.83,568.817158931083
575,"Geography",85,4,"C",6,30,542,0,36.83,568.817158931083
596,"Geography",85,4,"C",6,20,498,0,36.83,568.817158931083
598,"Geography",85,4,"C",6,31,543,1,36.83,568.817158931083
669,"Geography",85,4,"C",6,52,614,1,36.83,568.817158931083
671,"Geography",85,4,"C",6,38,567,1,36.83,568.817158931083
674,"Geography",85,4,"C",6,28,535,0,36.83,568.817158931083
677,"Geography",85,4,"C",6,44,589,1,36.83,568.817158931083
742,"Geography",85,4,"C",6,44,593,1,36.83,568.817158931083
750,"Geography",85,4,"C",6,29,534,0,36.83,568.817158931083
757,"Geography",85,4,"C",6,30,545,0,36.83,568.817158931083
784,"Geography",85,4,"C",6,42,587,1,36.83,568.817158931083
881,"Geography",85,4,"C",6,30,533,1,36.83,568.817158931083
895,"Geography",85,4,"C",6,42,585,1,36.83,568.817158931083
896,"Geography",85,4,"C",6,36,558,1,36.83,568.817158931083
946,"Geography",85,4,"C",6,36,559,0,36.83,568.817158931083
960,"Geography",85,4,"C",6,19,492,0,36.83,568.817158931083
971,"Geography",85,4,"C",6,38,574,0,36.83,568.817158931083
17,"Geography",84,4,"C",6,42,584,1,36.83,568.817158931083
35,"Geography",84,4,"C",6,52,617,1,36.83,568.817158931083
89,"Geography",84,4,"C",6,47,605,1,36.83,568.817158931083
277,"Geography",84,4,"C",6,25,521,0,36.83,568.817158931083
287,"Geography",84,4,"C",6,38,565,1,36.83,568.817158931083
347,"Geography",84,4,"C",6,36,565,1,36.83,568.817158931083
390,"Geography",84,4,"C",6,40,576,1,36.83,568.817158931083
488,"Geography",84,4,"C",6,37,564,1,36.83,568.817158931083
523,"Geography",84,4,"C",6,42,593,1,36.83,568.817158931083
562,"Geography",84,4,"C",6,40,569,1,36.83,568.817158931083
595,"Geography",84,4,"C",6,34,555,1,36.83,568.817158931083
625,"Geography",84,4,"C",6,43,578,1,36.83,568.817158931083
657,"Geography",84,4,"C",6,44,595,1,36.83,568.817158931083
660,"Geography",84,4,"C",6,46,589,1,36.83,568.817158931083
707,"Geography",84,4,"C",6,38,564,1,36.83,568.817158931083
760,"Geography",84,4,"C",6,43,581,1,36.83,568.817158931083
775,"Geography",84,4,"C",6,38,562,0,36.83,568.817158931083
787,"Geography",84,4,"C",6,38,560,1,36.83,568.817158931083
819,"Geography",84,4,"C",6,34,549,1,36.83,568.817158931083
848,"Geography",84,4,"C",6,30,537,0,36.83,568.817158931083
872,"Geography",84,4,"C",6,25,514,1,36.83,568.817158931083
894,"Geography",84,4,"C",6,36,556,0,36.83,568.817158931083
943,"Geography",84,4,"C",6,35,547,0,36.83,568.817158931083
962,"Geography",84,4,"C",6,52,607,1,36.83,568.817158931083
998,"Geography",84,4,"C",6,41,568,1,36.83,568.817158931083
81,"Geography",83,4,"C",6,32,547,1,36.83,568.817158931083
215,"Geography",83,4,"C",6,20,498,0,36.83,568.817158931083
241,"Geography",83,4,"C",6,38,573,1,36.83,568.817158931083
291,"Geography",83,4,"C",6,30,549,0,36.83,568.817158931083
333,"Geography",83,4,"C",6,42,571,1,36.83,568.817158931083
345,"Geography",83,4,"C",6,38,566,1,36.83,568.817158931083
382,"Geography",83,4,"C",6,56,627,1,36.83,568.817158931083
425,"Geography",83,4,"C",6,36,552,1,36.83,568.817158931083
461,"Geography",83,4,"C",6,35,551,1,36.83,568.817158931083
534,"Geography",83,4,"C",6,32,542,0,36.83,568.817158931083
546,"Geography",83,4,"C",6,46,592,1,36.83,568.817158931083
612,"Geography",83,4,"C",6,29,531,0,36.83,568.817158931083
643,"Geography",83,4,"C",6,44,594,1,36.83,568.817158931083
651,"Geography",83,4,"C",6,40,579,1,36.83,568.817158931083
781,"Geography",83,4,"C",6,31,544,1,36.83,568.817158931083
783,"Geography",83,4,"C",6,26,521,0,36.83,568.817158931083
864,"Geography",83,4,"C",6,44,579,1,36.83,568.817158931083
877,"Geography",83,4,"C",6,29,524,1,36.83,568.817158931083
904,"Geography",83,4,"C",6,46,597,1,36.83,568.817158931083
905,"Geography",83,4,"C",6,30,545,0,36.83,568.817158931083
915,"Geography",83,4,"C",6,32,538,0,36.83,568.817158931083
980,"Geography",83,4,"C",6,33,556,1,36.83,568.817158931083
18,"Geography",82,4,"C",6,35,556,0,36.83,568.817158931083
125,"Geography",82,4,"C",6,40,576,1,36.83,568.817158931083
227,"Geography",82,4,"C",6,44,587,1,36.83,568.817158931083
335,"Geography",82,4,"C",6,38,563,1,36.83,568.817158931083
577,"Geography",82,4,"C",6,40,582,0,36.83,568.817158931083
599,"Geography",82,4,"C",6,48,598,1,36.83,568.817158931083
644,"Geography",82,4,"C",6,28,527,0,36.83,568.817158931083
687,"Geography",82,4,"C",6,56,627,1,36.83,568.817158931083
726,"Geography",82,4,"C",6,30,535,0,36.83,568.817158931083
830,"Geography",82,4,"C",6,41,573,1,36.83,568.817158931083
847,"Geography",82,4,"C",6,40,575,1,36.83,568.817158931083
884,"Geography",82,4,"C",6,38,553,1,36.83,568.817158931083
959,"Geography",82,4,"C",6,33,541,0,36.83,568.817158931083
986,"Geography",82,4,"C",6,40,564,1,36.83,568.817158931083
25,"Geography",81,4,"C",6,47,596,1,36.83,568.817158931083
87,"Geography",81,4,"C",6,32,540,0,36.83,568.817158931083
100,"Geography",81,4,"C",6,42,582,1,36.83,568.817158931083
149,"Geography",81,4,"C",6,47,605,1,36.83,568.817158931083
153,"Geography",81,4,"C",6,31,532,0,36.83,568.817158931083
162,"Geography",81,4,"C",6,38,577,0,36.83,568.817158931083
165,"Geography",81,4,"C",6,37,562,0,36.83,568.817158931083
214,"Geography",81,4,"C",6,36,566,1,36.83,568.817158931083
394,"Geography",81,4,"C",6,24,516,0,36.83,568.817158931083
399,"Geography",81,4,"C",6,38,565,1,36.83,568.817158931083
516,"Geography",81,4,"C",6,44,589,1,36.83,568.817158931083
734,"Geography",81,4,"C",6,25,518,0,36.83,568.817158931083
828,"Geography",81,4,"C",6,42,576,1,36.83,568.817158931083
840,"Geography",81,4,"C",6,34,554,1,36.83,568.817158931083
858,"Geography",81,4,"C",6,27,525,0,36.83,568.817158931083
867,"Geography",81,4,"C",6,52,620,1,36.83,568.817158931083
891,"Geography",81,4,"C",6,52,615,1,36.83,568.817158931083
963,"Geography",81,4,"C",6,27,524,0,36.83,568.817158931083
20,"Geography",80,3,"D",4,36,576,0,34.99,568.817158931083
22,"Geography",80,3,"D",4,43,588,0,34.99,568.817158931083
31,"Geography",80,3,"D",4,26,518,0,34.99,568.817158931083
38,"Geography",80,3,"D",4,27,537,1,34.99,568.817158931083
53,"Geography",80,3,"D",4,29,541,1,34.99,568.817158931083
145,"Geography",80,3,"D",4,50,621,1,34.99,568.817158931083
164,"Geography",80,3,"D",4,40,575,1,34.99,568.817158931083
185,"Geography",80,3,"D",4,44,596,1,34.99,568.817158931083
289,"Geography",80,3,"D",4,50,617,1,34.99,568.817158931083
317,"Geography",80,4,"C",6,31,523,1,36.83,568.817158931083
356,"Geography",80,4,"C",6,25,512,0,36.83,568.817158931083
373,"Geography",80,4,"C",6,35,554,1,36.83,568.817158931083
395,"Geography",80,4,"C",6,39,564,1,36.83,568.817158931083
428,"Geography",80,4,"C",6,21,502,0,36.83,568.817158931083
439,"Geography",80,4,"C",6,44,592,1,36.83,568.817158931083
498,"Geography",80,4,"C",6,42,577,1,36.83,568.817158931083
572,"Geography",80,4,"C",6,44,591,0,36.83,568.817158931083
611,"Geography",80,4,"C",6,28,524,1,36.83,568.817158931083
626,"Geography",80,4,"C",6,52,609,1,36.83,568.817158931083
627,"Geography",80,4,"C",6,46,584,0,36.83,568.817158931083
679,"Geography",80,4,"C",6,37,568,1,36.83,568.817158931083
730,"Geography",80,4,"C",6,17,481,0,36.83,568.817158931083
816,"Geography",80,4,"C",6,46,590,1,36.83,568.817158931083
887,"Geography",80,4,"C",6,58,637,1,36.83,568.817158931083
930,"Geography",80,4,"C",6,26,508,0,36.83,568.817158931083
978,"Geography",80,4,"C",6,29,526,0,36.83,568.817158931083
981,"Geography",80,4,"C",6,46,583,1,36.83,568.817158931083
16,"Geography",79,3,"D",4,54,626,1,34.99,568.817158931083
19,"Geography",79,3,"D",4,32,555,0,34.99,568.817158931083
69,"Geography",79,3,"D",4,33,560,0,34.99,568.817158931083
117,"Geography",79,3,"D",4,39,576,1,34.99,568.817158931083
133,"Geography",79,3,"D",4,25,524,0,34.99,568.817158931083
136,"Geography",79,3,"D",4,33,555,1,34.99,568.817158931083
218,"Geography",79,3,"D",4,42,592,1,34.99,568.817158931083
258,"Geography",79,3,"D",4,24,529,0,34.99,568.817158931083
401,"Geography",79,3,"D",4,34,549,1,34.99,568.817158931083
430,"Geography",79,3,"D",4,36,564,1,34.99,568.817158931083
437,"Geography",79,3,"D",4,36,563,0,34.99,568.817158931083
459,"Geography",79,3,"D",4,21,512,0,34.99,568.817158931083
590,"Geography",79,3,"D",4,33,543,1,34.99,568.817158931083
622,"Geography",79,3,"D",4,35,561,1,34.99,568.817158931083
665,"Geography",79,3,"D",4,35,557,1,34.99,568.817158931083
681,"Geography",79,3,"D",4,28,530,0,34.99,568.817158931083
713,"Geography",79,3,"D",4,33,551,0,34.99,568.817158931083
728,"Geography",79,3,"D",4,43,582,1,34.99,568.817158931083
755,"Geography",79,3,"D",4,25,530,0,34.99,568.817158931083
756,"Geography",79,3,"D",4,34,563,1,34.99,568.817158931083
796,"Geography",79,3,"D",4,36,556,0,34.99,568.817158931083
810,"Geography",79,3,"D",4,35,561,1,34.99,568.817158931083
849,"Geography",79,3,"D",4,40,570,1,34.99,568.817158931083
871,"Geography",79,3,"D",4,50,614,1,34.99,568.817158931083
878,"Geography",79,3,"D",4,22,505,0,34.99,568.817158931083
882,"Geography",79,3,"D",4,20,508,0,34.99,568.817158931083
931,"Geography",79,3,"D",4,42,587,1,34.99,568.817158931083
147,"Geography",78,3,"D",4,44,599,1,34.99,568.817158931083
154,"Geography",78,3,"D",4,24,530,0,34.99,568.817158931083
167,"Geography",78,3,"D",4,25,521,0,34.99,568.817158931083
201,"Geography",78,3,"D",4,44,595,1,34.99,568.817158931083
232,"Geography",78,3,"D",4,39,569,0,34.99,568.817158931083
320,"Geography",78,3,"D",4,38,564,1,34.99,568.817158931083
375,"Geography",78,3,"D",4,32,546,0,34.99,568.817158931083
386,"Geography",78,3,"D",4,31,546,1,34.99,568.817158931083
472,"Geography",78,3,"D",4,35,564,0,34.99,568.817158931083
486,"Geography",78,3,"D",4,41,572,1,34.99,568.817158931083
653,"Geography",78,3,"D",4,32,553,1,34.99,568.817158931083
688,"Geography",78,3,"D",4,31,554,1,34.99,568.817158931083
747,"Geography",78,3,"D",4,29,530,1,34.99,568.817158931083
850,"Geography",78,3,"D",4,39,580,1,34.99,568.817158931083
952,"Geography",78,3,"D",4,43,584,1,34.99,568.817158931083
955,"Geography",78,3,"D",4,42,584,1,34.99,568.817158931083
991,"Geography",78,3,"D",4,34,542,1,34.99,568.817158931083
82,"Geography",77,3,"D",4,30,556,1,34.99,568.817158931083
106,"Geography",77,3,"D",4,31,539,1,34.99,568.817158931083
127,"Geography",77,3,"D",4,35,558,0,34.99,568.817158931083
202,"Geography",77,3,"D",4,38,569,1,34.99,568.817158931083
254,"Geography",77,3,"D",4,29,539,1,34.99,568.817158931083
294,"Geography",77,3,"D",4,41,580,1,34.99,568.817158931083
318,"Geography",77,3,"D",4,42,589,0,34.99,568.817158931083
328,"Geography",77,3,"D",4,42,589,1,34.99,568.817158931083
351,"Geography",77,3,"D",4,38,573,1,34.99,568.817158931083
353,"Geography",77,3,"D",4,42,584,1,34.99,568.817158931083
366,"Geography",77,3,"D",4,30,542,0,34.99,568.817158931083
367,"Geography",77,3,"D",4,39,573,0,34.99,568.817158931083
479,"Geography",77,3,"D",4,24,516,1,34.99,568.817158931083
492,"Geography",77,3,"D",4,35,560,1,34.99,568.817158931083
525,"Geography",77,3,"D",4,37,561,1,34.99,568.817158931083
579,"Geography",77,3,"D",4,33,559,0,34.99,568.817158931083
601,"Geography",77,3,"D",4,46,603,1,34.99,568.817158931083
767,"Geography",77,3,"D",4,29,530,1,34.99,568.817158931083
777,"Geography",77,3,"D",4,42,584,1,34.99,568.817158931083
808,"Geography",77,3,"D",4,60,651,1,34.99,568.817158931083
910,"Geography",77,3,"D",4,27,529,0,34.99,568.817158931083
965,"Geography",77,3,"D",4,27,530,0,34.99,568.817158931083
1,"Geography",76,3,"D",4,39,569,1,34.99,568.817158931083
36,"Geography",76,3,"D",4,33,544,1,34.99,568.817158931083
47,"Geography",76,3,"D",4,41,585,1,34.99,568.817158931083
48,"Geography",76,3,"D",4,32,543,0,34.99,568.817158931083
67,"Geography",76,3,"D",4,28,536,0,34.99,568.817158931083
79,"Geography",76,3,"D",4,29,533,1,34.99,568.817158931083
112,"Geography",76,3,"D",4,33,561,1,34.99,568.817158931083
172,"Geography",76,3,"D",4,28,517,0,34.99,568.817158931083
228,"Geography",76,3,"D",4,42,575,1,34.99,568.817158931083
261,"Geography",76,3,"D",4,34,547,1,34.99,568.817158931083
278,"Geography",76,3,"D",4,29,534,0,34.99,568.817158931083
